"nickname","user_id","follower_count","bio","creator_rank","video_type","video_item_id","video_name","video_url","video_play_count","video_like_count","video_rank"
"GREBEC20","6940641295820243970",159401,"Я ЛЮБЛЮ КОКА-КОЛУ 
А ЕЩЁ У МЕНЯ ГЛАЗА КАРИЕ 
ВОТ и tg: GREBEC20",22,"Auto_Vehicle","7550396133252599048","тг: GREBEC20 | @VOLCHAN20 @Гаддэмский НУ БАТЯ НЕ ВИДИТ НИЧЕГО 😂😂❤️ ","https://www.tiktok.com/@grebec20/video/7550396133252599048",735926,53771,3
"GREBEC20","6940641295820243970",159401,"Я ЛЮБЛЮ КОКА-КОЛУ 
А ЕЩЁ У МЕНЯ ГЛАЗА КАРИЕ 
ВОТ и tg: GREBEC20",22,"Auto_Vehicle","7545423966165290247","тгк: GREBEC20 ТАК КАКОЙ ТАМ БИЛЕТ ЗА УСЫ РАЗДАЮТ ? 😂😂❤️ #пеперсоне ","https://www.tiktok.com/@grebec20/video/7545423966165290247",665824,38636,4
"GREBEC20","6940641295820243970",159401,"Я ЛЮБЛЮ КОКА-КОЛУ 
А ЕЩЁ У МЕНЯ ГЛАЗА КАРИЕ 
ВОТ и tg: GREBEC20",22,"Auto_Vehicle","7546998667786456328","тгк:GREBEC20 ВОТ БАТЯ ДАЁТ 😂😂❤️ #пеперсоне ","https://www.tiktok.com/@grebec20/video/7546998667786456328",529830,29880,5
"GREBEC20","6940641295820243970",159401,"Я ЛЮБЛЮ КОКА-КОЛУ 
А ЕЩЁ У МЕНЯ ГЛАЗА КАРИЕ 
ВОТ и tg: GREBEC20",22,"Auto_Vehicle","7545089242825870600","тгк: GREBEC20 ТАК Я И НЕ ПОНЯЛ ЗАЧЕМ НУЖЕН ПАКЕТ 😂😂❤️ #пеперсоне ","https://www.tiktok.com/@grebec20/video/7545089242825870600",495259,31489,6
"GREBEC20","6940641295820243970",159401,"Я ЛЮБЛЮ КОКА-КОЛУ 
А ЕЩЁ У МЕНЯ ГЛАЗА КАРИЕ 
ВОТ и tg: GREBEC20",22,"Auto_Vehicle","7545466310478662920","тгк: GREBEC20 ВОТ И ПТИЧКА ПРИЛЕТЕЛА 😂😂❤️#пеперсоне ","https://www.tiktok.com/@grebec20/video/7545466310478662920",140046,9133,7
"GREBEC20","6940641295820243970",159401,"Я ЛЮБЛЮ КОКА-КОЛУ 
А ЕЩЁ У МЕНЯ ГЛАЗА КАРИЕ 
ВОТ и tg: GREBEC20",22,"Auto_Vehicle","7551171906221706504","тг: GREBEC20 НИКТО НЕ ЗАКАЗЫВАЛ ОТЕЦ ЭКОНОМ ? 😂😂❤️ #пеперсоне ","https://www.tiktok.com/@grebec20/video/7551171906221706504",134225,6464,8
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7548964942972456199","#paratii #ahorro #yz ","https://www.tiktok.com/@el_desconocido_yz250/video/7548964942972456199",4050208,225096,1
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7550061210842959111","#paratii #yz #ahorro ","https://www.tiktok.com/@el_desconocido_yz250/video/7550061210842959111",2744632,299310,2
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7551950151728811282","#paratii #yz #ahorro ","https://www.tiktok.com/@el_desconocido_yz250/video/7551950151728811282",1809775,137691,3
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7551570332814003463","#paratii #yz #ahorro ","https://www.tiktok.com/@el_desconocido_yz250/video/7551570332814003463",1488279,126406,4
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7552996875448618247","#paratii #yz #ahorro ","https://www.tiktok.com/@el_desconocido_yz250/video/7552996875448618247",989059,130728,5
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7551195364590685447","#paratii #yz #ahorro #motos ","https://www.tiktok.com/@el_desconocido_yz250/video/7551195364590685447",589107,81632,6
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7552383110164253960","#paratii #yz #ahorro ","https://www.tiktok.com/@el_desconocido_yz250/video/7552383110164253960",557456,57374,7
"El de la yz 𝟸𝟻𝟶💙🥷","7422493948340372486",2496984,"✅Única cuenta🇲🇽
YouTube aquí abajo ❤️",23,"Auto_Vehicle","7548890682027445512","😮‍💨#paratii #yz ","https://www.tiktok.com/@el_desconocido_yz250/video/7548890682027445512",343070,23026,8
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7550710989759581448","Чудо техники за 15 🍋 #mhero #electriccars #antonadisson ","https://www.tiktok.com/@anton_adisson/video/7550710989759581448",2328987,63364,1
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7495838793715567880","Exlantix ET - самый крутой гибрид? 😎 #exlantix #exeed #первыйфешнтест #yuliannatv #antonadisson #китайскиеавтомобили ","https://www.tiktok.com/@anton_adisson/video/7495838793715567880",2720,53,2
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7525855768906698002","Интересные факты про кубик Рубика 😎 #antonadisson #проектвещи #история #кубикрубика #интересныефакты #rubikscube #funfacts ","https://www.tiktok.com/@anton_adisson/video/7525855768906698002",2581,48,3
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7498003565844188434","Exlantix ET - новый гибрид от EXEED • #antonadisson #yuliannatv #первыйфешнтест #exeed #exlantix #hybrid #zeekr #lixiang","https://www.tiktok.com/@anton_adisson/video/7498003565844188434",2375,56,4
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7506984139665526024","Шокирующие факты про Чупа Чупс 😳 #первыйфешнтест #antonadisson #yuliannatv #chupachups #история #проектвещи #сальвадордали ","https://www.tiktok.com/@anton_adisson/video/7506984139665526024",2225,36,5
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7547740405534641426","Какая из них самая крутая? ","https://www.tiktok.com/@anton_adisson/video/7547740405534641426",2137,76,6
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7501394664805682450","Land Cruiser Prado, прощай 😎 #haval #havalh9 #antonadisson #yuliannatv #4x4 ","https://www.tiktok.com/@anton_adisson/video/7501394664805682450",2010,41,7
"Anton_adisson","6809358923700700162",740258,"CARS & LIFESTYLE

Включен в перечень РКН",24,"Auto_Vehicle","7490591787040525576","Ваш выбор? 😎 #первыйфешнтест #yuliannatv #antonadisson #китайскиеавтомобили #bestune #lamborghini #bugatti #pagani #honda ","https://www.tiktok.com/@anton_adisson/video/7490591787040525576",1762,38,8
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7551324373928414486","","https://www.tiktok.com/@edivasile_/video/7551324373928414486",2953810,95313,1
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7551709032940047638","","https://www.tiktok.com/@edivasile_/video/7551709032940047638",2154425,53399,2
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7552079055089159446","","https://www.tiktok.com/@edivasile_/video/7552079055089159446",1126445,43717,3
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7551360074405530902","","https://www.tiktok.com/@edivasile_/video/7551360074405530902",911155,46985,4
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7552149574203247894","","https://www.tiktok.com/@edivasile_/video/7552149574203247894",359663,16221,5
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7552158445516918038","","https://www.tiktok.com/@edivasile_/video/7552158445516918038",353475,10380,6
"Edi Vasile","7327347556903289889",484630,"plus 18 oricine, doar asa e valabil",25,"Auto_Vehicle","7552166922964536598","","https://www.tiktok.com/@edivasile_/video/7552166922964536598",137356,5629,7
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7551880676065283336","Simulacro 🇲🇽🔥#uruapan ","https://www.tiktok.com/@delivery.upn/video/7551880676065283336",1564842,52052,1
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7529364209344187655","Nooo la policía  #kfc #deliveryman #delivery #uruapan🥑❤️ #rappi #mcdonalds #oxxo ","https://www.tiktok.com/@delivery.upn/video/7529364209344187655",85432,4117,2
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7547719729490840839","Calidad premium ✨#rappi #uruapan ","https://www.tiktok.com/@delivery.upn/video/7547719729490840839",22076,680,3
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7537556864976915730","#uruapan #deliveryman ","https://www.tiktok.com/@delivery.upn/video/7537556864976915730",14807,613,4
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7536356447605509384","#uruapan🥑❤️ #delivery #deliveryman #moto ","https://www.tiktok.com/@delivery.upn/video/7536356447605509384",13968,375,5
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7526020133689494791","#deliveryman #delivery #uruapan🥑❤️ #rappi #mcdonalds #moto ","https://www.tiktok.com/@delivery.upn/video/7526020133689494791",3042,64,6
"Delivery Upn","7414900746057860101",13760,"Comida fría, repartidor caliente. 🔥",26,"Auto_Vehicle","7544802688718916882","#deliveryman ","https://www.tiktok.com/@delivery.upn/video/7544802688718916882",2768,106,7
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7551970818801126676","เต็นท์รถสีเหลืองขายรถย้อมแมวให้ลูกค้า! #คุณพ้งผู้นำมาตรฐานรถมือสอง #รับขายฝาก #เต็นท์คุณพ้ง #เต็นท์รถมือสอง #ceoเต็นท์คุณพ้ง ","https://www.tiktok.com/@khunpong_by_ceoman/video/7551970818801126676",3461425,122653,1
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7552876145709042951","ทุกคนคิดยังไง #คุณพ้งผู้นำมาตรฐานรถมือสอง#คุณพ้งผู้นํามาตรฐานรถมือสองพ้ง ##รถมือสองสภาพดี##เต็นท์รถมือสอง  ","https://www.tiktok.com/@khunpong_by_ceoman/video/7552876145709042951",1015234,28522,2
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7552746855512182033","ช่วยอุดหนุนพี่เค้ากันครับ #คุณพ้งผู้นำมาตรฐานรถมือสอง #รับขายฝาก #เต็นท์คุณพ้ง #เต็นท์รถมือสอง #ceoเต็นท์คุณพ้ง ","https://www.tiktok.com/@khunpong_by_ceoman/video/7552746855512182033",618797,28908,3
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7552120678007344392","แข็งแต่ไม่แรง 81 ยังหนุ่มมากคุณพ่อ #คุณพ้งผู้นำมาตรฐานรถมือสอง#คุณพ้งผู้นํามาตรฐานรถมือสองพ้ง ##รถมือสองสภาพดี##เต็นท์รถมือสอง  ","https://www.tiktok.com/@khunpong_by_ceoman/video/7552120678007344392",496361,13943,4
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7552428432605433095","คุณพ้งตัวจริงมาแล้วครับ! #คุณพ้งผู้นำมาตรฐานรถมือสอง#คุณพ้งผู้นํามาตรฐานรถมือสองต็นท์รถมือสอง #ceoเต็นท์คุณพ้ง","https://www.tiktok.com/@khunpong_by_ceoman/video/7552428432605433095",145495,9286,5
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7551753027959475463","15 นาทีรับเงินไปเลย#คุณพ้งผู้นำมาตรฐานรถมือสอง#คุณพ้งผู้นํามาตรฐานรถมือสองพ้ง ##รถมือสองสภาพดี##เต็นท์รถมือสอง  ","https://www.tiktok.com/@khunpong_by_ceoman/video/7551753027959475463",65672,2063,6
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7552384922158222600","บัญชีโดนอายัดระบาดหนักมาก! #คุณพ้งผู้นำมาตรฐานรถมือสอง #รับขายฝาก #เต็นท์คุณพ้ง #เต็นท์รถมือสอง #ceoเต็นท์คุณพ้ง ","https://www.tiktok.com/@khunpong_by_ceoman/video/7552384922158222600",58761,2810,7
"คุณพ้ง_BY_ceoman","6852266926237565954",1529250,"คุณพ้ง ผู้นำมาตรฐานรถมือสอง
รับซื้อ-ขาย-แลกเปลี่ยน รถมือสอง-มอเตอไซต-ป้ายทะเบียน",27,"Auto_Vehicle","7552507597484576007","เงิน้อนนี้เพื่อลูกๆ#คุณพ้งผู้นํามาตรฐานรถมือสองมือสอง#คุณพ้งผู้นํามาตรฐานรถมือสองพ้ง ##รถมือสองสภาพดี##เต็นท์รถมือสอง  ","https://www.tiktok.com/@khunpong_by_ceoman/video/7552507597484576007",33152,1309,8
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7551105733178199351","If this were available in America, would you get 1 or 2? 😂  • • • • • • • #chinesecars #cars #ev #cartok #foryoupage","https://www.tiktok.com/@forrestsautoreviews/video/7551105733178199351",3005525,418982,1
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7547761475612331277","Would you pay $5K for an exclusive Lamborghini stroller set? 🤔🤷🏽‍♂️ • • • • • @silvercrossus @Lamborghini  • • • • • • • #lamborghini #stroller #lamborghinistroller #lambo #foryoupage","https://www.tiktok.com/@forrestsautoreviews/video/7547761475612331277",1513152,184036,2
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7545518353167813943","Casual $20 million dollar car 😅 • • • • • • • • #bugatti #bugattibrouillard #luxurycars #cartok #foryoupage ","https://www.tiktok.com/@forrestsautoreviews/video/7545518353167813943",1394015,190013,3
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7550356678437244215","Did Bugatti cook or would you still take the Chiron? 🤔🤷🏽‍♂️ • • • • • #bugatti #hypercar #luxurycars #cartok #foryoupage ","https://www.tiktok.com/@forrestsautoreviews/video/7550356678437244215",1169462,188645,4
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7547355608433872142","Literally the best of both worlds!  • • • • @Lamborghini  • • • • • • • #lamborghini #revuelto #hybrid #supercar #foryoupage ","https://www.tiktok.com/@forrestsautoreviews/video/7547355608433872142",979577,162610,5
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7547006961468968205","Long live the V12!! 🔥🔥🔥 • • • • • @Lamborghini  • • • • • #lamborghini #v12 #supercar #revuelto #cartok","https://www.tiktok.com/@forrestsautoreviews/video/7547006961468968205",668629,104123,6
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7552636162616085773","Yeah this thing is still so cool! Is it worth $102K though? 🤔🤷🏽‍♂️ • • • • • • • #lexus #lc500 #cartok #cars #foryoupage ","https://www.tiktok.com/@forrestsautoreviews/video/7552636162616085773",637625,103652,7
"Forrest Jones","6597205700467507206",8088221,"All glory to God!🙏🏽 
Biz: forrest@ycaagency.com",28,"Auto_Vehicle","7548142324723830071","We really have ai vacuums with robotic arms now 🔥Roborock will offer discounts on the Saros Z70 during Fall Prime Day—stay tuned! @RoborockUS #robotvacuum #roborock #sarosz70 #primeday #amazondeals","https://www.tiktok.com/@forrestsautoreviews/video/7548142324723830071",235253,25275,8
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7545169314958150918","02 YZF R3 teste rolando ainda melhorando cada vez mais e essa velocidade foi de GPS 🤔 gostou ??? Comentem aí 👇🏻 e compartilhe  #blackracemotos #FULLDIANOVIC #blackracemotos YouTube/instagram ","https://www.tiktok.com/@blackracemotos/video/7545169314958150918",4588233,89552,1
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7546917341313895686","R3 179 km escape filtro, sem upgrades, agora com REMAP FLLDIANOVIC /outro filtro esportivo/caixa ar/cornetas/velas 🔧 e aí gostou??? Breve vem mais aguarem ✍🏻🚀🏁 #blackracemotos #FULLDIANOVIC ","https://www.tiktok.com/@blackracemotos/video/7546917341313895686",2820747,78303,2
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7548479618454605061","CB300F original ainda amaciando ✊🏻🏁 #FULLDIANOVIC #blackracemotos YouTube/instagram  #remapfulldianovic ","https://www.tiktok.com/@blackracemotos/video/7548479618454605061",1386920,43478,3
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7551752436332006667","Dafra CRUISYM 300 cc a ☝🏻 scooter passar no dyna. Gostaram ??? aí só acelerar ao máximo vrummm✊🏻🏁. Comente aí ✍🏻👇🏻 e aguardem + novidades 👀 #FULLDIANOVIC #blackracemotos Instagram/ YouTube ","https://www.tiktok.com/@blackracemotos/video/7551752436332006667",1359463,24025,4
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7543228636598488326","CB300R teste comando X relação e outros upgrades 🔧 gostou ??? Comente aí ✍🏻👇🏻  #blackracemotos #FULLDIANOVIC #blackracemotos Instagram /youtube ","https://www.tiktok.com/@blackracemotos/video/7543228636598488326",1318001,31309,5
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7542220303280115000","R3  diferença quando chegou e tá pós TEMAP e upgrades e vai vim + aguardem ✍🏻🔧🚀🏁.  #blackracemotos #FULLDIANOVIC #blackracemotos YouTube/instagram ","https://www.tiktok.com/@blackracemotos/video/7542220303280115000",752947,17087,6
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7542144949211401528","R3 já com REMAP FULLDIANOVIC/ escape full/filtro esportivo/, agora revisado  injeção eletrônica e +1 upgrade caixa de ar fria e velas ✍🏻, pra finalizar semana q vem instalarei escape FULLDIANOVIC aguardem …. ✍🏻👇🏻 ciomrnte ai se tá gostando  #blackracemotos #FULLDIANOVIC #blackracemotos YouTube/instagram","https://www.tiktok.com/@blackracemotos/video/7542144949211401528",645392,17016,7
"Blackracemotos","6970283909390156806",1539016,"Preparação/mecânica/perfornace/race/motos média/alta cc /dinamômetro/REMAP🚀🏁",29,"Auto_Vehicle","7552890498189479224","R3 dava mais, no próximo teste vem mais ✊🏻 aguardem 🚀, e aí comente  e compartilhe ✍🏻👇🏻🏁 #FULLDIANOVIC #blackracemotos #remapfulldianovic #blackracemtos YouTube/instagram","https://www.tiktok.com/@blackracemotos/video/7552890498189479224",447243,22154,8
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7551161135823605014","🚗 Astuce Moteur : Nettoie le Débitmètre pour Plus de Puissance et Moins de Consommation#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astucevoyantmoteur ","https://www.tiktok.com/@curiofacts782/video/7551161135823605014",3649612,105603,1
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7551504137129577750","🚗 5 Astuces Indispensables pour Utiliser Tes Rétroviseurs Comme un Pro !#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astuceretroviseur ","https://www.tiktok.com/@curiofacts782/video/7551504137129577750",36499,711,2
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7552629999661026582","Astuce pratique pour un réglage parfait du volant#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astuceclesvoiture ","https://www.tiktok.com/@curiofacts782/video/7552629999661026582",15353,190,3
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7550689153986366722","#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astucevoyantmoteur ","https://www.tiktok.com/@curiofacts782/video/7550689153986366722",15050,433,4
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7550304637102886166","#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astucevoyantmoteur ","https://www.tiktok.com/@curiofacts782/video/7550304637102886166",12989,353,5
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7551857640213695766","« Ta Clé Fait Bien Plus que Verrouiller la Voiture ! »#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astuceclesvoiture ","https://www.tiktok.com/@curiofacts782/video/7551857640213695766",9663,156,6
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7552990748291960086","Fonctions Cachées de Ta Voiture à Découvrir Tout de Suite 🔧#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astuceclesvoiture ","https://www.tiktok.com/@curiofacts782/video/7552990748291960086",6644,84,7
"curiofacts","7241339267426976795",109700,"",30,"Auto_Vehicle","7552157659634388246","Astuce simple : comment faire disparaître le voyant moteur après un nettoyage du débitmètre#astucevoiture #astucepascher #astucepasconnue #astuceconduite #astucevoyantmoteur ","https://www.tiktok.com/@curiofacts782/video/7552157659634388246",6408,162,8
"Corujao Estudio Automotivo","6932267570783601670",246006,"REFERÊNCIA NO BRASIL EM LIMPEZA PESADA AUTOMOTIVA 🧼🫧",31,"Auto_Vehicle","7550838165855096120","🚨 Começou a saga! 🚨 Um Golf Sportline Limited Edition com só 30 mil km, mas abandonado… Será que por baixo dessa sujeira tem um carro zero? 🤔 Acompanha o episódio 1 dessa transformação! #EstéticaAutomotiva #Transformação #GolfSportline #CarDetailing #CarroAbandonado     ","https://www.tiktok.com/@corujaoestudioautomotivo/video/7550838165855096120",2343810,99091,1
"Corujao Estudio Automotivo","6932267570783601670",246006,"REFERÊNCIA NO BRASIL EM LIMPEZA PESADA AUTOMOTIVA 🧼🫧",31,"Auto_Vehicle","7551936230095654155","🚨 Episódio 3 da nossa saga! 🚨 Mais uma dica revelada sobre o dono misterioso desse Golf Sportline Limited Edition com apenas 30 mil km e mais de 10 anos de abandono… 👀 Será que você já descobriu quem é o famoso? 🤔 Deixa seu palpite nos comentários e acompanha essa história até o fim, porque esse carro vai surpreender MUITA gente! 🔑✨ #GolfSportline #CarroAbandonado #RestauraçãoAutomotiva #CarroRaro #CarrosAntigos          ","https://www.tiktok.com/@corujaoestudioautomotivo/video/7551936230095654155",432985,35222,2
"Corujao Estudio Automotivo","6932267570783601670",246006,"REFERÊNCIA NO BRASIL EM LIMPEZA PESADA AUTOMOTIVA 🧼🫧",31,"Auto_Vehicle","7551178476062084408","🚨 Episódio 2 da nossa saga do Golf 2014 abandonado com 30 mil km 😱! 🚨 Esse Golf Sportline Limited Edition tem apenas 30 mil km rodados em 11 anos. 😱 O carro de um artista famoso foi abandonado e agora estamos trazendo ele de volta à vida. Será que conseguimos deixar ele com cara de zero km? 🤔🔥 👉 Assista até o fim e entenda qual vai ser o trabalho nessa reliquia 🤯 #GolfSportline #CarroAbandonado #RestauraçãoAutomotiva #EstéticaAutomotiva #Detailing          ","https://www.tiktok.com/@corujaoestudioautomotivo/video/7551178476062084408",384077,31838,3
"Corujao Estudio Automotivo","6932267570783601670",246006,"REFERÊNCIA NO BRASIL EM LIMPEZA PESADA AUTOMOTIVA 🧼🫧",31,"Auto_Vehicle","7545996603241336069","Hoje foi dia de encarar um motor de Palio que tava MUITO sujo de óleo na parte de baixo 🚗💨. A missão aqui é descobrir de onde tá vazando o óleo, e pra isso uma boa lavagem faz toda a diferença! Usei o bico 6 em 1 para lavadora de alta a pressao da @sgttools 🔧 e mandei ver com os produtos da @vintex.auto  Alumax, Removex e Fuxy da @razux.of  e o Resultado? Motor limpo e pronto pra identificar o problema 👊🔥. Quem aí já passou por um BO desses? 😂 #EsteticaAutomotiva #LavagemDeMotor #CarDetailing #DetailingBrasil #MotorLimpo        ","https://www.tiktok.com/@corujaoestudioautomotivo/video/7545996603241336069",344316,11355,4
"Corujao Estudio Automotivo","6932267570783601670",246006,"REFERÊNCIA NO BRASIL EM LIMPEZA PESADA AUTOMOTIVA 🧼🫧",31,"Auto_Vehicle","7543376179508776197","Hoje fiz o motor desse astra todo sujo de óleo ! Se liguem só que resultado satisfatório 🎯 #asmr #detail #details #antesedepois #carro    ","https://www.tiktok.com/@corujaoestudioautomotivo/video/7543376179508776197",237092,8379,5
"Corujao Estudio Automotivo","6932267570783601670",246006,"REFERÊNCIA NO BRASIL EM LIMPEZA PESADA AUTOMOTIVA 🧼🫧",31,"Auto_Vehicle","7548939816520420614","Facilitando a vida do mecanico pra descobrir o vazamento de óleo do motor ! . . #antesedepois #detail #detailing #estéticaautomotiva #asmr  ","https://www.tiktok.com/@corujaoestudioautomotivo/video/7548939816520420614",241190,3503,6
