"nickname","user_id","follower_count","bio","vertical","creator_rank","video_index","video_item_id","video_name","video_type","video_url","video_play_count","video_like_count","video_rank"
"YUJIグルメ","7392510483003769857",859798,"\ 見てるだけでお腹空く🤤 /
日本の絶品グルメをご紹介！","Lifestyle",4,6,"7550243508368559378","とろとろすぎる濃厚抹茶のチーズケーキ🍵 抹茶のバスクチーズケーキ 1000円 静岡県産の高級抹茶を使用してて、濃厚なのに甘すぎず、抹茶の苦味も感じる大人の味わい！ 数量限定のとろとろバスクチーズケーキは濃厚な口当たりで抹茶好きにたまりません😋 🍚店名: THREE 住所：東京都世田谷区三軒茶屋2-10-14 GREST三軒茶屋 2F 最寄駅: 三軒茶屋駅から徒歩3分 営業時間: 13:00～29:00（土日11:00~29:00） 定休日：無休 #東京グルメ#Japanesefood#tiktokfood","Lifestyle","https://www.tiktok.com/@yuji_gurume/video/7550243508368559378",6376553,329868,7
"YUJIグルメ","7392510483003769857",859798,"\ 見てるだけでお腹空く🤤 /
日本の絶品グルメをご紹介！","Lifestyle",4,7,"7549871761441967368","雲のようなふわふわ台湾カステラ！ 台湾カステラ 1200円 結構な厚みがあってスフレケーキのような口当たりなめらかでふわっと食べれる一品でした！ カットする時のふわふわ感がたまりません！ 最高で香ばしくて甘い香りがぶわっと広がる絶品の台湾カステラ😋 🍚店名: 台湾カステラ九份西新店 住所: 福岡県福岡市早良区西新4丁目8-11 最寄駅: 西新駅から徒歩3分 営業時間: 11:00-21:00（金土日-23:00) 定休日：不定休 #福岡グルメ#Japanesefood#tiktokfood","Lifestyle","https://www.tiktok.com/@yuji_gurume/video/7549871761441967368",2705786,72715,8
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,0,"7552705791006919954","Samgyetang for dinner ","Lifestyle","https://www.tiktok.com/@logagm/video/7552705791006919954",179823,10596,1
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,1,"7551474724870688007","My kimchi blew up :( ","Lifestyle","https://www.tiktok.com/@logagm/video/7551474724870688007",10336667,539460,2
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,2,"7550849895444385032","Oxtail kare-kare ","Lifestyle","https://www.tiktok.com/@logagm/video/7550849895444385032",306154,17365,3
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,3,"7550824930238123282","Ran outta kimchi again 💁‍♀️","Lifestyle","https://www.tiktok.com/@logagm/video/7550824930238123282",4171242,309869,4
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,4,"7549015542158413063","Thai + Korean fusion mussels ","Lifestyle","https://www.tiktok.com/@logagm/video/7549015542158413063",430683,24575,5
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,5,"7548874355804097810","had to try the new @KFC Canada pickle menu 🥒 limited time only—don’t miss it #ad","Lifestyle","https://www.tiktok.com/@logagm/video/7548874355804097810",649755,33617,6
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,6,"7548635565202099474","Been a while since I made jjajangmyeon ","Lifestyle","https://www.tiktok.com/@logagm/video/7548635565202099474",2227070,171476,7
"Logan","6663511404898844677",7200024,"IG - @logansfewd 
logagm@underscoretalent.com","Lifestyle",5,7,"7547851794366352648","Thai steak salad 🙂","Lifestyle","https://www.tiktok.com/@logagm/video/7547851794366352648",819395,57356,8
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,0,"7550682009685871880","Боялась, что с темным шнуром этот узор потеряется. Мастер-класс на этот диван вышел почти ГОД назад… (как быстро летит время!), и мои заказчики всегда выбирали светлые оттенки: айвори, кремовый, золотой.  И вот первый темный диван… Каким он получится? Будет ли таким же удачным?  Мои опасения растаяли, как только я увидела готовый результат. Ну какой же он вышел восхитительный: строгий и грандиозный 😍  Конечно, особую изюминку придают фиолетовые велюровые подушки — ткань мы подобрали под интерьер заказчицы.  Стоимость дивана 150.000 рублей. Отправляю по России и СНГ. Заказ только через Директ Инстаграма!   Стоимость мастер-класса 6.000 рублей на сайте по ссылке в шапке профиля ❗️ #макраме #своимируками #творчество #рукоделие #ручнаяработа ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7550682009685871880",6705007,477245,1
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,1,"7546992214933540104","Обычно это 1-2 заказа в сезон, но именно они больше всего запоминаются. Почему?  Я соглашаюсь только на проекты, которые мне откликаются. И такие работы всегда нравятся вам ❤️ 💬 Видели ли вы когда-нибудь лавандовый гамак среди лаванды? Думаю, нет. От этой красоты поёт моя творческая душа! Поэтому, конечно, я не могла пройти мимо этого заказа и нашла для него время.  А то, что я «только и делаю заказы вне очереди» — это когнитивное искажение. Зайдите в мои соцсети и посмотрите, сколько других работ было сплетено. На многие из них вы просто не обратили внимания 🙌🏻 Мне очень интересно, что из моих работ за лето запомнилось вам больше всего?  #макраме #своимируками #творчество #рукоделие #ручнаяработа ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7546992214933540104",198358,16041,2
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,2,"7545087651850865938","Во сколько вышла переделка? 💰 1️⃣ Каркас можно сделать под заказ у мастера по металлу, а можно выбрать более доступный вариант. Я купила готовое кресло на ВБ и срезала с него ткань. Оно обошлось мне в 2600₽. А на Озоне такое кресло девочки находили вообще за 1900₽. 2️⃣ Шнур я использовала гамаковый, ушло 500 метров. В среднем он стоит 5-5.5 рублей при заказе напрямую у производителя. Давайте будем считать по 5.3 рубля за метр = 2650₽ + доставка.  3️⃣ Мой мастер-класс. В нем я показываю 2 кресла: напольное и подвесное. Обучение с вечным доступом и моей обратной связью стоит 1900₽.  Итого, это одна из самых бюджетных моделей макраме-мебели, которую сможет сделать новичок без всяких навыков. Нужна лишь пара рук и несколько свободных вечеров 🙌🏻 #макраме #своимируками #рукоделие #творчество ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7545087651850865938",34380,1705,3
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,3,"7543274334698147090","Забыла упомянуть еще один момент, который влияет на удобство кресла «Бохо».  ❗️В процессе плетения вы можете сделать само полотно более или менее глубоким.  Если вы плетете по моему мастер-классу, то перед привязкой к кольцу посидите в кресле и послушайте свои ощущения. Кому-то нравится полотно совсем внатяг, кому-то удобнее поглубже.  Но все-таки, ключевую роль играет высота, на которой висит кресло. Ноги должны сгибаться и стоять на полу!  Если отрегулировать все под себя, то это будет очень удобное кресло. И на мой взгляд, «Бохо» прекрасно именно тем, что его можно использовать без подушки 😍 Однако с подушкой оно тоже отлично смотрится. Я попробовала 2 варианта: круглую и полукруглую. Какая вам больше приглянулась?  ❗️МАСТЕР-КЛАСС ПО ССЫЛКЕ В ШАПКЕ ПРОФИЛЯ  #макраме #своимируками #ручнаяработа #рукоделие #творчество ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7543274334698147090",71000,2961,4
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,4,"7541740344556277010","Вторая жизнь пестрого кресла. Как вам такое до-после?  Такое вот напольное кресло «Бохо» у меня получилось. Всем было интересно, что же за каркас я использовала, рассказываю 👇🏻 Изначально я хотела заказать напольный каркас у мастера по металлу (может в будущем сделаю), но прежде решила поискать готовые варианты.  И увидела это кресло на ВБ за 2600₽.  Меня сразу же подкупил его складной каркас, ведь сделать складную конструкцию с нуля было бы гораааздо дороже. Поэтому было решено переделывать готовое тканевое кресло: срезала ткань и заплела макраме.  Простое. Напольное. Складное. Недорогое.  Это тот самый вариант для тех, кто хочет попробовать себя в макраме на небольшом, но функциональном изделии, и при этом не тревожить потолок 👌🏻 ❗️Мастер-класс на сайте relaxgamak.ru (ссылка в шапке профиля)  #макраме #своимируками #ручнаяработа #рукоделие #творчество #переделка ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7541740344556277010",162517,6545,5
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,5,"7540212830276979976","МК обновлен. Что это значит?  Это значит, что мы полностью перезаписали этот популярный мастер-класс на кресло «Бохо». Во-первых, старая версия была снята более трех лет назад и она уже технически устарела. Мы улучшили качество съемки: лучше свет, звук и ракурсы, чтобы вам приятнее было смотреть уроки ❤️ А во-вторых, не обошлось без усовершенствований самого плетения! Теперь кресло «Бохо» можно сделать не только подвесным, но и напольным. Да-да, это идеальный вариант для тех, у кого нет возможности сделать крепление в потолке. Подробнее об этом расскажу в следующих постах 😉 А еще мы изменили подушку, сделали интереснее бахрому и исправили недочеты прошлой версии. КАК ПОСМОТРЕТЬ НОВЫЙ МК?  1️⃣ Для всех новых учениц обучение доступно по ссылке в шапке профиля.  2️⃣ А если вы приобретали прошлую версию мастер-класса, то новая УЖЕ открылась вам АВТОМАТИЧЕСКИ! Заходите в свои личные кабинеты и проверяйте 🙌🏻  Мы не только делаем мастер-классы с вечным доступом, но и обновляем их бесплатно для вас. Приятного творчества!  💬 Кто ждал обновления? Уже посмотрели новую версию?  #макраме #своимируками #ручнаяработа #рукоделие #творчество ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7540212830276979976",47282,1570,6
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,6,"7539241266534436103","Не верю, что пишу это… За моим творчеством следит более МИЛЛИОНА человек! Это серьезная цифра, которая просто не укладывается в моей голове…  Я фармацевт по образованию.  Макраме-мастер по призванию.  За 6 лет из домохозяйки, которая просто хотела сделать своим дочкам подарок и сплела первое неказистое кресло, я стала мастером №1 в своей нише.  Кто-то за мной просто наблюдает. Кто-то стал моим заказчиком. А кто-то — учеником и сплел свой первый шедевр по мастер-классу. Как бы вы ни были причастны к макраме и творчеству, СПАСИБО, ЧТО ВЫ СО МНОЙ🙏🏻❤️ ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7539241266534436103",26304,1177,7
"Relax Gamak | Наталья","6888388882037408773",59273,"ХОЧЕШЬ НАУЧИТЬСЯ? 
Обучаю новичков с нуля
МАСТЕР-КЛАССЫ НА САЙТЕ 👇🏻","Lifestyle",6,7,"7537350121252588808","И это самая приличная часть без мата и оскорблений из того, что написали мне под залетевшими роликами про зонт в ВК.  КАК Я РЕАГИРУЮ НА ХЕЙТ? Да никак. Я просто не отвечаю на такие комментарии. Потому что все эти слова не обо мне. Это о написавшем 🙌🏻 Кого-то успехи другого человека вдохновляют на то, чтобы сделать так же или лучше. А кого-то хватает только на то, чтобы бросить в него 💩 Люди разные.  КТО ЧЕМ БОГАТ, ТОТ ТЕМ И ДЕЛИТСЯ!  Я не трачу свою энергию на злобу в комментариях. В отличие от диванных критиков, мне есть чем заняться. Заказы расписаны на год вперёд, и я увлечена любимым делом. У моего творчества много поклонников по всему миру.  У меня самая лояльная и дружелюбная аудитория. В большинстве — это мои единомышленники, последователи и ученики. Люди, которые разделяют мои ценности и интересы. Те, кто так же как и я, преклоняются перед красотой и создают ее своими руками.  И ДОБРЫХ СЛОВ В РАЗЫ БОЛЬШЕ ❤️  Спасибо вам за это!  #макраме #своимируками #ручнаяработа #рукоделие #творчество #вязание ","Lifestyle","https://www.tiktok.com/@relax_gamak/video/7537350121252588808",37434,1494,8
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,0,"7552551597352553736","She was way tougher than I thought 😱🔥 #couplegoals #familyfun ","Lifestyle","https://www.tiktok.com/@sububafu/video/7552551597352553736",345100,3938,1
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,1,"7552533863717768455","The final round destroyed me 😭🌶️ #gamenight #spicyfood ","Lifestyle","https://www.tiktok.com/@sububafu/video/7552533863717768455",164126,888,2
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,2,"7552240230753946888","I’ll never trust her again after this 😂🥵 ","Lifestyle","https://www.tiktok.com/@sububafu/video/7552240230753946888",231292,2268,3
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,3,"7551829356079762706","Tomato Challenge Who’s Gonna Win 🫣#familyfun #latenight ","Lifestyle","https://www.tiktok.com/@sububafu/video/7551829356079762706",1398270,8263,4
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,4,"7551822417157573896","Coffee challenge gone wrong 🫣😂 #couplecomedy #groupgames ","Lifestyle","https://www.tiktok.com/@sububafu/video/7551822417157573896",874514,4949,5
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,5,"7551508303659011346","He eat his own poison 🤭😂 #wasabichallenge #couplecomedy","Lifestyle","https://www.tiktok.com/@sububafu/video/7551508303659011346",4926586,72259,6
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,6,"7551104161199312136","Wasabi challenge gone wrong 😂 #wasabichallenge #couplecomedy ","Lifestyle","https://www.tiktok.com/@sububafu/video/7551104161199312136",10223294,93151,7
"Sububafu","7284158320382247942",145923,"📍 Tokyo | lucasbrazucaoficial@gmail.com
Deals & Surprises Click Here 👇","Lifestyle",7,7,"7550720055277784327","Sushi Wasabi Challenge Gone Wrong 🌶️🥢#wasabichallenge #familyfun #couplecomedy ","Lifestyle","https://www.tiktok.com/@sububafu/video/7550720055277784327",1761010,20087,8
"Idris Ahmad Manik","7047465782691005442",77617,"Danau Toba,Travelling,Drone,ALam,Informasi,Petualangan & Kamu","Lifestyle",8,0,"7550928879272086789","galau bah kawan🥹6 shoot espresso🥹😅malah ngasi katakata😅  #galaukawan #6shootespresso #parodimedan #faucoffee #idrisahmadmanik ","Lifestyle","https://www.tiktok.com/@idrisahmadmanik123/video/7550928879272086789",9787,374,1
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,0,"7551162996920274181","#gesso3d #parededegesso3d #placadegesso3d #gesso ","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7551162996920274181",1269158,14144,1
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,1,"7550422528792071480","#tijolinho #parededetijolinho #tijolinhodegesso #parededegesso3d #brick","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7550422528792071480",8347300,144195,2
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,2,"7535627275417570565","#gesso #gesso3d #placadegesso3d #parededegesso3d ","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7535627275417570565",221826,2169,3
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,3,"7535205011836407096","Já imaginou fazer R$ 2.457,00 em apenas 2 dias de trabalho? Com gesso 3d isso é possível! Pra fazer esse trabalho foi 1 dia para fabricar os tijolinhos e 1 dia para colocar na parede Se você quer aprender uma nova profissão em poucos dias, começar a faturar alto e viver do seu próprio negócio é só clicar no lin da BIO","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7535205011836407096",215344,9134,4
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,4,"7534849467338575109","#gesso #gesso3d #placadegesso3d #parededegesso3d","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7534849467338575109",1176883,18368,5
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,5,"7533359024947924230","#gesso #gesso3d #placadegesso3d #parededegesso3d","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7533359024947924230",1334215,55119,6
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,6,"7532861588500483384","#tijolinho #tijolinhorockface #rockface #tijolinhorockfacetravertino #parededdetijolinho #gesso #gesso3d #travertino #rockfacetravertino","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7532861588500483384",2992503,47853,7
"Viver de Gesso 3D","7043832280000037894",422322,"Te ensino a fazer pelo menos R$ 5000 em casa com gesso 3d! Quer aprender? Link","Lifestyle",9,7,"7532616287571447096","Já imaginou ganhar muito trabalhando pouco... Com gesso 3d isso é possível 🔥 Essa parede por exemplo levou 2 dias pra ficar pronta e me rendeu R$ 2.457,00 💰 E detalhe! Com o conhecimento certo qualquer pessoa pode fazer 😎 Se vc quer aprender comigo como vc pode fazer mais de 5 mil reais todos os meses trabalhando em casa é só digitar FABRICA aqui nos comentários 💵💵💵","Lifestyle","https://www.tiktok.com/@viverdegesso3d/video/7532616287571447096",327503,19585,8
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,0,"7552191310564724024","Menghadiri Acara Badan Bahasa Kemendikdasmen✨ Berbagi trik dan tips membuat konten yang bagus🎬 #BadanBahasa #BuRizqi #konten #tipsandtrik #teacher ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7552191310564724024",2182,32,1
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,1,"7552189931603381516","Ice breaking part 27 “Senam Maumere”✨ #icebreaking #icebreakingideas #teacher #burizqi #icebreakingseru ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7552189931603381516",2345,32,2
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,2,"7552077134890634507","Ice Breaking Part 26 “Menulis Angka”✨ *Menggunakan kepala/badan😉 #icebreaking #icebreakingseru #class #burizqi #fyi ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7552077134890634507",57658,1158,3
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,3,"7550820564324175110","Ice Breaking Part 25 “Mana hewan yang paling besar?”✨ #icebreaking #teacher #smartboard #burizqi #fypシ ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7550820564324175110",6779041,89277,4
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,4,"7548846431960861958","Alhamdulillah.. Selamat teman-teman semua ✨ #ppg #trending #guru #teacher #burizqi ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7548846431960861958",13506,86,5
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,5,"7548065865170718008","Apa yang dilakukan anak² saat istirahat? Sekolah rasa playground🔥 #smartboard #papantulisdigital #student #fyi #burizqi ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7548065865170718008",19942,85,6
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,6,"7546975579669548293","Ternyata begini cara baca “Esa” yang benar..✨ #belajarbersama #teacher #mc #masterofceremony #pancasila","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7546975579669548293",124677,2434,7
"Rizqi Simfoni","6791228700928640002",27817,"👩🏻‍🏫 Cikgu
🎤 Pewara/MC | Moderator
IG: @rizqi_simfoni
YouTube: Rizqi Simfoni","Lifestyle",10,7,"7546948185055300870","Rekap Upacara 17 Agustus🇮🇩✨ #upacara #17agustus #IstanaMerdeka #prabowo #teddy ","Lifestyle","https://www.tiktok.com/@rizqisimfoni/video/7546948185055300870",12390,54,8
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,0,"7551903316633079071","Yall this was truly so hilarious 😭😭😭 AND I WON FINALLYYYYY AYYEEEE😂 but I’m going to look for a couch today and why are they so expensive like WTF💔💔💔 I no longer want a couch.  DEPRESSED AND STRESSED I GTG I LOVE YALLLL SO MUCH HAVE A BLEESED DAY GOD LOVES US!!!💖💖💖💖💖💖💖💖💖💖💖💖💖💖🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀 #foryoupage #trending #viral #sushi #challenge ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7551903316633079071",1070348,103472,1
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,1,"7551604244181290253","WAS THAT A LOBTUSSY OR WHAT??? LIKE OMFG I CANT BELIEVE THATT😭😭😭😭 but yall im on the toilet rn my stomach hurt 😣 I GTG I LOVE YALLLLLLLLL HAVE A BLESSED NIGHT GOD LOVES US!!!💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀 #foryoupage #trending #viral #mukbang #seafood ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7551604244181290253",13153713,1473037,2
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,2,"7551247318431845646","Yall I apologize for my attitude. Everything pissing me tf off cause why tf is the cheese not Coming out tf! It’s that time of month so I’m sorry!!! 😭 but fr I’m mad watching ts 😒 ts annoying but whatever stay positive don’t let the small shi get to you! 🙂‍↕️ BUT I LOVE YALLLLLL SOOOOO MUCH HAVE A BLESSED NIGHT GOD LOVES US!!!💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀 #foryoupage #trending #viral #mukbang #tacobell ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7551247318431845646",1474612,114657,3
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,3,"7550789614357826830","I ABSOLUTELY LOVEEEEEE THESE NOODLES!!!! SOOOOO FLAVORFUL AND DELICIOUS 10000/10!!! GET SOME ASAP!!! 💖💖💖💖💖💖💖🍀 #foryoupage #trending #viral #chilioil #tiktokshop ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7550789614357826830",888864,41400,4
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,4,"7550444067893595405","3x Buldak Challenge I nominate @asiayarbroughh 😭 I hope I see your video soon lol but yall why did my sisters try me once again like I can’t even get a break! And my birthday coming up like seriously?? but yall fr this wasn’t even anything fr barely spicy. BUT I GTG I LOVE YALLLLL SO MUCH HAVE A BLESSED DAY GOD LOVES US💖💖💖💖💖💖💖💖👩🏽‍🍼🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀 #foryoupage #trending #viral #challenge #mukbang ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7550444067893595405",6286589,454084,5
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,5,"7549689562851790093","Just fyi I’m not trying to be insensitive I truly didn’t know who he was. But yall this was so good I made it perfectly I only used one handful of cheese too like WOW! BUT YALL I GTG I LOVE YALLLLLL SOOOO SO MUCH IM VERY GRATEFUL AND BLESSED TO HAVE ALL OF YOU HAVE A BLESSED DAY GOD LOVES USSSS!!!!💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀 #foryoupage #trending #viral #challenge #creatorsearchinsights ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7549689562851790093",4458017,372275,6
"Aaronmyarbrough💖","6775767249909203974",5391782,"@AaronMichelle🩷 
💌-Aaronmyarbrough24@gmail.com
👩🏽‍❤️‍💋‍👩🏾🧚🏽‍♀️✨","Lifestyle",1,6,"7549275202358742302","Honestly wasn’t that bad fr 2x Buldak way spicer for some reason😂 but yall Asia birthday coming up idk what to get her! Help me please what are some good things to get a old lady? 😭😔BUT I LOVE YALLLLL SO MUCH HAVE A BLESSED DAY GOD LOVES US!!!!💖💖💖💖💖💖💖💖💖💖💖🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀 #foryoupage #viral #trending #challenge #creatorsearchinsights ","Lifestyle","https://www.tiktok.com/@aaronmyarbrough/video/7549275202358742302",6378298,440567,7
